pd_location,signal_width,rise_time,fall_time,peak_voltage,polarity,abs(mean),rms,sd,NewSkewness,kurtosis,crest,abs(formFactor),MainFreq,phase_angle,T,W,pC,pd_class
1416819,16,8,8,65.49221,-1,39.95695,46.12972,23.76143,0.4069759,1.632487,1.41974,1.154486,0,255.0274,24.66188,10.03836,1358536,35
1418565,26,12,14,79.29801,-1,43.52499,49.87006,24.80706,-0.02360085,1.934339,1.590092,1.14578,0,255.3417,41.37492,3.286748,2350350,35
1508486,23,12,11,138.1103,-1,80.90484,91.53042,43.72512,0.2648612,1.81082,1.5089,1.131334,0,271.5275,38.61524,3.578552,3883432,35
1519028,20,8,12,70.45392,-1,41.5898,47.81723,24.17881,0.2983324,1.687896,1.4734,1.149735,0,273.425,30.61677,4.659112,1746772,35
516887,20,9,11,42.15439,1,25.91113,29.39365,14.22075,0.4389825,1.778676,1.434133,1.134402,0,93.03966,31.45457,4.554269,1088268,35
552427,20,11,9,34.48714,1,20.12723,22.94077,11.27972,0.2502924,1.743317,1.503312,1.139788,0,99.43686,32.43272,4.746888,845343.7,35
1270182,22,6,16,27.52727,-1,12.80465,15.44465,8.82996,-0.2621812,1.892617,1.782317,1.206175,0,228.6328,26.08122,7.604889,589013.9,35
1288307,17,7,10,32.84455,-1,21.74406,25.04115,12.78002,0.4036157,1.633942,1.311623,1.151632,0,231.8953,27.71078,8.185312,782786.1,35
1293111,18,8,10,85.84457,-1,50.7607,57.9024,28.62084,0.2902854,1.734851,1.482574,1.140694,0,232.76,29.08168,5.74081,1928906,35
1299740,22,10,12,65.64098,-1,37.59202,42.92799,21.19391,0.2645987,1.790111,1.529095,1.141944,0,233.9532,32.05812,4.142982,1729233,35
1312702,20,7,13,55.47276,-1,33.94553,38.47149,18.55113,0.3651578,1.790859,1.441919,1.13333,0,236.2864,30.45711,4.550843,1425712,35
1338279,22,10,12,89.12013,-1,51.49298,58.78009,28.98444,0.2295901,1.843615,1.516162,1.141517,0,240.8902,34.61596,4.192004,2368677,35
1344687,17,8,9,34.30277,-1,16.58803,19.84172,11.20285,-0.1189335,1.751343,1.72882,1.196147,0,242.0437,22.51484,14.255,597169,35
1365637,19,9,10,68.50254,-1,42.74594,48.2508,22.96277,0.4926977,1.842789,1.419718,1.128781,0,245.8147,29.65146,5.184492,1709838,35
1368261,18,10,8,62.89851,-1,38.85311,43.3245,19.69421,0.4541961,1.945725,1.4518,1.115084,0,246.287,30.04678,6.119042,1476418,35
1383595,20,9,11,73.6989,-1,43.98709,50.70095,25.83618,0.3696777,1.708946,1.4536,1.152632,0,249.0471,32.05462,4.830287,1847458,35
1423545,19,7,12,39.80899,-1,26.60172,30.28575,14.85279,0.4670013,1.740334,1.314446,1.138488,0,256.2381,31.04921,5.281724,1064069,35
1461145,20,8,12,141.93,-1,83.73049,96.10931,48.34787,0.3465201,1.786893,1.476755,1.147841,0,263.0061,30.12549,4.976223,3516680,35
1545366,19,9,10,55.5517,-1,33.6404,38.43407,19.07055,0.3868603,1.718171,1.445376,1.142498,0,278.1659,30.62579,5.142317,1345616,35
420890,19,8,11,37.32801,1,24.53062,27.61619,13.01426,0.6182507,1.89356,1.351671,1.125784,0,75.7602,31.71298,6.117352,981225,35
487805,18,11,7,33.47526,1,22.12592,24.93058,11.80294,0.4728096,1.780931,1.342739,1.126759,0,87.8049,29.42834,5.974397,840785,35
1231893,16,9,7,32.05509,-1,19.75032,22.68107,11.4947,0.4574152,1.7047,1.413297,1.14839,0,221.7407,26.56658,7.9893,671511,35
1258496,18,8,10,70.69516,-1,43.09315,49.43809,24.89423,0.4314893,1.709898,1.429973,1.147238,0,226.5293,28.06044,6.039654,1637540,35
1280307,18,9,9,32.12354,-1,19.76052,22.34792,10.72398,0.3260269,1.768966,1.437429,1.130937,0,230.4553,31.45981,6.094344,750899.9,35
1302174,25,9,16,54.16005,-1,29.30752,33.56248,16.67962,0.04391863,1.846206,1.613708,1.145183,0,234.3913,34.99378,3.325252,1523991,35
1321921,18,7,11,62.11959,-1,36.40129,41.70472,20.91034,0.2166043,1.734714,1.48951,1.145693,0,237.9458,27.42597,6.117797,1383249,35
1322944,20,8,12,89.6413,-1,53.54005,60.40242,28.65328,0.3213716,1.823152,1.484068,1.128173,0,238.1299,29.39439,4.733437,2248682,35
1327929,19,9,10,39.80623,-1,22.28849,25.7033,13.13424,0.2105004,1.776465,1.548682,1.153209,0,239.0272,29.93215,5.706352,891539.8,35
1348948,16,9,7,60.42883,-1,38.84153,43.87513,21.03296,0.5732592,1.842184,1.377291,1.129593,0,242.8106,27.34591,8.371036,1320612,35
1354301,19,11,8,51.60844,-1,30.61113,34.38566,16.06999,0.2926996,1.875231,1.500871,1.123306,0,243.7742,31.61246,5.496205,1224445,35
1375332,18,9,9,109.5241,-1,65.68389,75.32396,37.87933,0.344945,1.685704,1.454041,1.146765,0,247.5598,29.80503,5.940131,2495988,35
1383454,22,10,12,55.84225,-1,33.40376,37.87126,18.2454,0.3063213,1.771901,1.474529,1.133742,0,249.0217,34.44803,4.018712,1536573,35
1432288,21,10,11,49.67087,-1,28.37158,32.98706,17.22456,0.2459556,1.66653,1.505768,1.16268,0,257.8118,32.57271,4.533394,1248350,35
1443827,21,10,11,156.4284,-1,91.01178,104.4141,52.38203,0.3002949,1.72725,1.498155,1.147259,0,259.8889,32.22563,4.200912,4004518,35
1444715,20,10,10,74.06615,-1,44.94881,50.57279,23.75021,0.3357252,1.837518,1.464545,1.12512,0,260.0487,31.12804,4.735496,1887850,35
1468531,18,7,11,52.1514,-1,31.79682,37.04652,19.53165,0.3985233,1.63673,1.407727,1.165101,0,264.3356,27.2939,6.89332,1208279,35
1516858,21,8,13,52.63448,-1,29.5741,34.27853,17.73963,0.2247161,1.73847,1.535494,1.159073,0,273.0344,29.69088,4.740331,1301260,35
1281784,21,14,7,91.83866,-1,47.998,54.79405,27.05264,-0.05621252,1.946176,1.67607,1.14159,0,230.7211,39.47352,6.039203,2111912,35
1289635,22,7,15,106.7956,-1,60.39217,70.06048,36.31235,0.2118766,1.652299,1.524334,1.160092,0,232.1343,30.48725,4.285796,2778040,35
1312946,20,12,8,72.8456,-1,42.3151,48.03247,23.28902,0.1833852,1.779132,1.516591,1.135114,0,236.3303,33.6129,5.425928,1777234,35
1320033,18,7,11,90.63711,-1,52.92965,60.92446,30.99695,0.2812849,1.694256,1.487697,1.151046,0,237.6059,27.18058,5.946224,2011327,35
1328414,19,7,12,102.8016,-1,64.31878,73.61415,36.73715,0.4323507,1.780545,1.396492,1.14452,0,239.1145,29.78561,5.542819,2572751,35
1333760,16,6,10,85.95438,-1,53.11202,60.31348,29.45981,0.4822623,1.778056,1.425127,1.13559,0,240.0768,25.50689,7.775038,1805809,35
1403601,21,8,13,403.3536,-1,228.7851,266.4598,139.8095,0.2188908,1.697726,1.51375,1.164673,0,252.6482,30.94147,4.539945,10066540,35
1459689,16,7,9,89.15683,-1,50.16619,57.65489,29.29002,0.1999521,1.79399,1.546388,1.149278,0,262.744,25.23779,8.012635,1705650,35
1484917,20,10,10,113.4743,-1,65.16656,75.61608,39.30224,0.2423205,1.695594,1.500664,1.160351,0,267.2851,29.98722,4.924503,2736996,35
1509215,25,12,13,248.8428,-1,151.4227,170.6676,80.29025,0.3529745,1.78571,1.458056,1.127094,0,271.6587,37.88804,2.73859,7873981,35
1533451,21,8,13,115.4073,-1,66.93523,76.45082,37.80706,0.2237735,1.764439,1.509563,1.142161,0,276.0212,30.67498,4.393264,2945150,35
1548406,21,11,10,123.413,-1,73.48602,83.33895,40.23389,0.3254985,1.783949,1.480857,1.134079,0,278.7131,34.14984,4.13237,3233385,35
1248470,18,9,9,81.85113,-1,51.20934,57.9666,27.90547,0.4035837,1.751578,1.41204,1.131954,0,224.7246,30.30209,5.906177,1945955,35
1271266,22,11,11,113.1779,-1,68.00271,76.47381,35.77019,0.3216113,1.859409,1.479957,1.12457,0,228.8279,35.68538,4.044741,3128125,35
1282180,19,8,11,61.33428,-1,37.61497,42.66112,20.64957,0.3212713,1.766208,1.437709,1.134153,0,230.7924,29.91758,5.202669,1504599,35
1288277,23,9,14,62.80109,-1,35.95473,41.85571,21.88884,0.1267406,1.673831,1.500419,1.164123,0,231.8899,30.86857,4.193445,1725827,35
1290214,17,9,8,75.49674,-1,46.40298,52.07801,24.3261,0.407834,1.869022,1.449685,1.122299,0,232.2385,28.63589,6.559336,1670507,35
1301790,19,9,10,79.01645,-1,46.07897,53.00483,26.87671,0.2548856,1.743869,1.490741,1.150304,0,234.3222,30.6554,6.192563,1843159,35
1305447,23,14,9,53.82108,-1,31.92098,35.9674,16.9307,0.2773617,1.873761,1.496385,1.126764,0,234.9805,41.19712,4.475522,1532207,35
1338723,20,7,13,105.5754,-1,62.78624,71.29905,34.61957,0.3271447,1.792409,1.48074,1.135584,0,240.9701,29.38821,4.773139,2637022,35
1384141,21,8,13,65.21293,-1,34.88947,41.44802,22.90206,-0.03023286,1.71628,1.573367,1.187981,0,249.1454,27.71843,6.033637,1535137,35
1395629,18,11,7,104.3587,-1,64.64889,72.58643,33.90911,0.3168088,1.878069,1.437717,1.122779,0,251.2132,30.25593,5.944916,2456658,35
1462300,18,6,12,54.15523,-1,33.02191,37.71321,18.71564,0.2454493,1.702538,1.435975,1.142066,0,263.214,24.90979,8.318172,1254833,35
1490145,20,12,8,84.67438,-1,53.23073,60.50603,29.47614,0.3918322,1.765476,1.399437,1.136675,0,268.2261,33.73038,4.766282,2235691,35
1491769,18,12,6,62.67397,-1,37.09675,42.83716,22.00786,0.2574331,1.706606,1.463075,1.154742,0,268.5184,30.67387,7.326313,1409676,35
1515609,16,11,5,86.72559,-1,55.38763,63.2813,31.54805,0.4288522,1.688502,1.370477,1.142517,0,272.8096,27.67377,8.418759,1883179,35
1568069,18,8,10,90.94478,-1,55.14979,63.11877,31.54109,0.3573696,1.694821,1.440852,1.144497,0,282.2524,26.88426,6.103887,2095692,35
1272296,18,7,11,85.72408,-1,52.29629,60.78181,31.82503,0.4500696,1.675348,1.410358,1.162258,0,229.0133,28.037,6.704291,1987259,35
1294330,21,12,9,104.4209,-1,61.55545,68.80264,31.45976,0.248282,1.924258,1.517687,1.117734,0,232.9794,36.26249,4.742053,2708440,35
1308865,21,7,14,107.7169,-1,59.16332,69.71514,37.74466,0.1744402,1.640024,1.545101,1.178351,0,235.5957,29.6937,4.853768,2603186,35
1313465,17,9,8,66.85438,-1,38.28311,43.68432,21.65099,0.1660669,1.75519,1.530398,1.141086,0,236.4237,28.91379,7.72216,1378192,35
1322562,17,6,11,100.6823,-1,60.89837,70.38358,36.31095,0.3237913,1.732898,1.43048,1.155755,0,238.0612,25.20619,7.415536,2192341,35
1352925,22,8,14,110.4746,-1,63.1417,72.66883,36.77903,0.2325295,1.727591,1.520247,1.150885,0,243.5265,31.93922,3.979485,2904518,35
1394128,18,9,9,112.8067,-1,73.24617,82.23488,38.40856,0.5422388,1.851285,1.371763,1.122719,0,250.943,30.11058,5.806559,2783354,35
1436049,21,12,9,70.68216,-1,39.08675,44.67145,22.13683,0.1826481,1.920792,1.582267,1.14288,0,258.4888,35.75218,5.94538,1719817,35
1463680,21,11,10,95.29441,-1,56.02398,63.72113,31.07389,0.1990752,1.767162,1.495491,1.13739,0,263.4624,36.31565,4.380896,2465055,35
1535228,21,10,11,122.096,-1,67.92793,79.08948,41.46181,0.208078,1.679644,1.543771,1.164315,0,276.341,32.23134,4.448238,2988829,35
1552734,20,9,11,409.6864,-1,244.3228,279.6508,139.4149,0.3566678,1.742415,1.464993,1.144596,0,279.4921,31.04899,4.731246,10261560,35
1250992,18,8,10,92.56939,-1,51.61317,59.64621,30.71488,0.1766044,1.7581,1.551974,1.155639,0,225.1786,26.54372,6.343949,1961301,35
1299221,18,7,11,123.4782,-1,73.39895,84.13314,42.24836,0.3362225,1.707936,1.467652,1.146245,0,233.8598,28.60434,5.923197,2789160,35
1299865,18,9,9,88.23114,-1,52.86089,60.33391,29.88145,0.3517894,1.799009,1.462381,1.141371,0,233.9757,29.50773,6.537822,2008714,35
1317207,18,8,10,93.0627,-1,53.9692,61.7758,30.88323,0.3072191,1.806511,1.506459,1.144649,0,237.0973,28.38513,6.467237,2050830,35
1321315,22,10,12,125.5187,-1,74.77352,84.55363,40.36167,0.3408433,1.844589,1.484486,1.130796,0,237.8367,34.09888,3.892282,3439582,35
1331562,19,8,11,78.26467,-1,47.68227,54.03363,26.0775,0.380224,1.771479,1.448444,1.133202,0,239.6812,28.36674,5.16733,1907291,35
1349009,18,7,11,118.5394,-1,70.32485,80.52027,40.29107,0.2730545,1.728776,1.472168,1.144976,0,242.8216,27.26929,6.051834,2672344,35
1358413,19,10,9,66.2724,-1,42.76829,48.19148,22.78717,0.5552915,1.845481,1.375189,1.126804,0,244.5143,31.70281,5.156597,1710732,35
1367442,19,6,13,72.98904,-1,47.15766,53.57204,26.0792,0.4185532,1.733156,1.362447,1.13602,0,246.1396,29.1918,5.279976,1886306,35
1398731,17,7,10,85.44636,-1,55.5933,62.42279,29.21304,0.5738092,1.839633,1.368833,1.122847,0,251.7716,28.76733,8.053115,2001359,35
1401842,18,11,7,58.87321,-1,38.83821,43.54871,20.23965,0.4564746,1.841675,1.351893,1.121285,0,252.3316,30.87732,6.420027,1475852,35
1515414,20,9,11,253.7504,-1,150.0865,172.662,87.46719,0.3573076,1.75399,1.469637,1.150416,0,272.7745,30.88009,4.936902,6303634,35
1561158,19,8,11,118.2281,-1,71.71829,81.55287,39.83329,0.484358,1.91265,1.449711,1.137128,0,281.0084,30.21362,5.845334,2868732,35
1276694,27,13,14,59.47548,-1,34.16044,37.72314,16.29676,0.2453784,2.363972,1.576631,1.104293,0,229.8049,41.61125,4.190717,1912985,35
1282153,19,11,8,93.03203,-1,59.02918,65.75449,29.72167,0.4403998,1.908079,1.414839,1.113932,0,230.7875,33.18274,5.66969,2361167,35
1301084,19,11,8,106.3173,-1,59.30112,68.50346,35.18524,0.1928524,1.712053,1.551999,1.15518,0,234.1951,32.69576,5.951523,2372045,35
1301789,23,11,12,62.47212,-1,35.35745,40.09801,19.31976,0.1689825,1.861076,1.557986,1.134075,0,234.322,35.44716,3.782878,1697158,35
1317969,17,7,10,83.18988,-1,55.55245,62.7467,30.01895,0.6389987,1.879896,1.325805,1.129504,0,237.2344,26.51228,7.364532,1999888,35
1320673,20,10,10,115.6447,-1,67.97675,78.33678,39.89491,0.3093901,1.687983,1.47625,1.152406,0,237.7211,32.39223,4.941229,2855024,35
1338073,20,8,12,84.06445,-1,51.60227,59.09072,29.50196,0.3162331,1.72068,1.422634,1.145119,0,240.8531,31.34929,4.817659,2167295,35
1345813,17,6,11,114.5157,-1,74.9807,85.29241,41.8319,0.4305689,1.73894,1.342625,1.137525,0,242.2463,28.47722,7.320769,2699305,35
1346675,17,10,7,84.50698,-1,50.05334,56.92469,27.89844,0.3681556,1.74257,1.48454,1.13728,0,242.4015,28.51383,7.35484,1801920,35
1357552,20,9,11,142.4214,-1,82.28061,95.01311,48.68534,0.2944339,1.698979,1.498965,1.154745,0,244.3594,30.69494,4.782443,3455786,35
1409650,20,9,11,240.2021,-1,144.9542,163.0987,76.60887,0.2788456,1.842686,1.472741,1.125174,0,253.737,32.32013,4.706623,6088078,35
1453769,23,12,11,66.47989,-1,36.49534,41.53551,20.25805,0.1066759,1.852559,1.600555,1.138105,0,261.6784,37.74248,4.12988,1751776,35
1492420,21,11,10,162.9894,-1,87.96636,102.0959,53.04128,0.109226,1.763588,1.596434,1.160625,0,268.6356,33.8108,4.680859,3870520,35
1547062,23,14,9,118.0632,-1,70.40878,79.96738,38.7283,0.2427431,1.852298,1.476392,1.135759,0,278.4712,38.37033,3.868556,3379621,35
1295620,20,9,11,72.21143,-1,36.48009,43.20511,23.72085,-0.1135486,1.882478,1.671363,1.184348,0,233.2116,28.61601,6.858519,1532164,35
1297749,18,6,12,80.38192,-1,45.22622,53.16164,28.70757,0.2424625,1.608011,1.512029,1.175461,0,233.5948,26.8018,6.931224,1718596,35
1300738,19,8,11,100.5915,-1,57.68677,66.00043,32.90006,0.1723496,1.807039,1.524104,1.144117,0,234.1328,29.32508,5.575476,2307471,35
1308080,17,7,10,100.9277,-1,60.75988,68.64947,32.87925,0.4325691,1.839311,1.470188,1.129849,0,235.4544,27.54299,7.136131,2187356,35
1326400,19,8,11,101.428,-1,62.13884,69.88876,32.81853,0.3290856,1.862601,1.451277,1.124719,0,238.752,30.75582,5.251282,2485554,35
1332969,17,11,6,103.3307,-1,61.7584,71.20569,36.46974,0.2866103,1.666774,1.451159,1.152972,0,239.9344,29.3606,7.278368,2223302,35
1341900,21,10,11,107.8178,-1,59.407,68.54765,35.00406,0.1397822,1.740659,1.572889,1.153865,0,241.542,32.38179,4.547976,2613908,35
1361368,20,8,12,97.15101,-1,57.11788,64.95035,31.68439,0.2504261,1.761636,1.495774,1.137128,0,245.0462,30.43049,4.601528,2398951,35
1415252,22,10,12,126.7799,-1,75.02032,84.64557,40.08341,0.2837641,1.833105,1.497773,1.128302,0,254.7454,33.07657,3.942997,3450935,35
1439240,20,10,10,327.586,-1,195.2701,220.8494,105.7178,0.3071763,1.805277,1.4833,1.130995,0,259.0632,31.5464,4.651844,8201344,35
1465469,20,6,14,58.65172,-1,39.452,45.59741,23.42641,0.3162608,1.70503,1.286295,1.155769,0,263.7844,31.36583,5.402077,1656984,35
1543641,23,10,13,185.0922,-1,105.1704,120.1594,59.36603,0.2205497,1.812598,1.540388,1.142522,0,277.8554,34.43676,3.727818,5048177,35
1265470,28,12,16,56.57769,-1,31.55764,35.36553,16.24616,0.1472384,2.110521,1.599797,1.120665,0,227.7846,40.52554,3.411899,1830343,35
1272256,22,11,11,186.2656,-1,106.783,122.707,61.81023,0.2821161,1.756213,1.517971,1.149125,0,229.0061,35.40241,4.017242,4912019,35
1288472,20,9,11,87.25053,-1,49.46168,57.16789,29.37338,0.2082325,1.781779,1.526216,1.155802,0,231.925,29.01211,5.35937,2077391,35
1306786,15,10,5,90.9972,-1,51.0469,58.54371,29.60324,0.1932156,1.656245,1.554346,1.146861,0,235.2215,26.89803,12.62145,1633501,35
1332766,20,9,11,102.4294,-1,59.62618,67.59474,32.62601,0.2264197,1.819839,1.515345,1.133642,0,239.8979,30.62952,5.123224,2504299,35
1334902,20,7,13,199.8811,-1,120.5747,138.2693,69.34806,0.2806238,1.708809,1.445593,1.146752,0,240.2824,29.34249,4.915796,5064136,35
1353278,19,9,10,67.97068,-1,43.37543,49.17231,23.76393,0.354863,1.762268,1.382296,1.133644,0,243.59,31.63229,5.731526,1735017,35
1364773,23,7,16,78.94741,-1,39.26982,47.22564,26.79666,-0.02385646,1.687736,1.671707,1.202594,0,245.6591,29.31666,5.156694,1884951,35
1377565,19,8,11,103.8016,-1,59.89741,68.81237,34.7539,0.2759585,1.698702,1.508473,1.148837,0,247.9617,28.83249,5.397702,2395897,35
1399462,18,8,10,169.3416,-1,99.6362,115.1344,59.2745,0.3184848,1.658961,1.470817,1.155547,0,251.9032,29.05982,5.989577,3786176,35
1426673,19,7,12,118.9673,-1,68.32898,79.96688,42.62262,0.279022,1.642318,1.487708,1.170322,0,256.8011,27.7277,6.541402,2733159,35
413105,17,8,9,65.92041,1,39.33828,45.90654,24.34843,0.3369379,1.605237,1.43597,1.166969,0,74.3589,26.41594,7.667336,1416178,35
1271847,15,7,8,88.45975,-1,57.96665,65.53899,31.58443,0.586902,1.831225,1.349727,1.130633,0,228.9325,25.88805,8.35234,1854933,35
1290085,20,12,8,57.32468,-1,33.6084,38.0252,18.22665,0.352953,1.819541,1.507545,1.131419,0,232.2153,33.60702,5.642986,1411553,35
1297726,17,6,11,64.10059,-1,38.80184,44.50849,22.43634,0.3644913,1.67516,1.440188,1.147072,0,233.5907,24.94965,7.197431,1396866,35
1311584,20,11,9,127.7798,-1,77.12092,88.70181,44.90427,0.3554591,1.710968,1.440554,1.150165,0,236.0851,31.21982,4.774835,3239079,35
1321919,15,8,7,97.85858,-1,55.95979,65.73906,35.62957,0.284842,1.623137,1.488591,1.174755,0,237.9454,24.11851,9.938823,1790713,35
1325336,15,7,8,102.546,-1,65.70248,74.12584,35.44498,0.5195221,1.834777,1.383405,1.128205,0,238.5605,26.19938,8.105304,2102479,35
1336138,22,8,14,119.9638,-1,65.89218,76.7962,40.33112,0.1229588,1.704655,1.562106,1.165483,0,240.5048,29.80482,4.905644,3031040,35
1356221,18,10,8,87.37738,-1,53.36208,61.4191,31.24374,0.2842493,1.723819,1.422642,1.150988,0,244.1198,27.77063,6.278444,2027759,35
1396241,18,9,9,217.7458,-1,136.2253,152.8947,71.3245,0.45233,1.867454,1.424156,1.122366,0,251.3234,29.31374,5.647903,5176562,35
1398290,18,8,10,99.89871,-1,64.5643,72.18003,33.15516,0.5575574,1.891039,1.384021,1.117956,0,251.6922,30.31891,6.389796,2453443,35
1491704,23,12,11,120.5784,-1,69.281,78.79603,38.3434,0.1922242,1.887345,1.53026,1.13734,0,268.5067,38.38131,4.080098,3325488,35
365985,23,10,13,105.7384,1,65.87455,74.5044,35.55449,0.4413069,1.852463,1.419224,1.131004,0,65.8773,35.55799,3.555098,3161978,35
1291425,22,7,15,96.77053,-1,53.36734,61.79548,31.85478,0.09570451,1.698575,1.565981,1.157927,0,232.4565,28.46162,5.315833,2454898,35
1302904,16,7,9,112.4252,-1,63.23499,74.71973,41.02923,0.2750064,1.597341,1.504625,1.18162,0,234.5227,24.87526,9.056932,2149990,35
1316106,20,8,12,79.30089,-1,47.40228,55.42977,29.44074,0.3028875,1.638717,1.430655,1.169348,0,236.8991,26.6597,6.527907,1990896,35
1327898,18,8,10,60.90939,-1,38.2547,44.77974,23.91449,0.3066153,1.604102,1.3602,1.170568,0,239.0216,26.64197,8.43636,1453679,35
1377661,18,8,10,114.4418,-1,66.26714,75.49438,37.15829,0.2357173,1.769186,1.515898,1.139243,0,247.979,28.94206,5.819365,2518151,35
1397712,17,7,10,108.9501,-1,66.56045,76.0837,37.92549,0.3460781,1.682259,1.431977,1.143077,0,251.5882,26.74068,6.793986,2396176,35
1425769,18,7,11,147.0765,-1,95.5719,107.6145,50.82156,0.4153576,1.825781,1.366697,1.126006,0,256.6384,30.01775,5.780695,3631732,35
1452494,20,9,11,63.13651,-1,38.81449,43.57314,20.28932,0.3674632,1.84695,1.448978,1.1226,0,261.4489,31.40985,4.664701,1630209,35
1469880,19,8,11,178.1367,-1,111.3907,124.932,58.03932,0.3872378,1.885856,1.425869,1.121567,0,264.5784,31.65032,5.330005,4455627,35
1493262,20,10,10,390.753,-1,229.5212,262.4942,130.5158,0.3007845,1.728884,1.488616,1.14366,0,268.7872,31.67915,4.542448,9639892,35
414098,24,8,16,61.53925,1,34.31317,39.48553,19.94037,0.1399332,1.715787,1.558526,1.15074,0,74.53764,32.53347,3.521762,1715659,35
1280339,20,8,12,91.09222,-1,52.12968,60.77,32.00412,0.2884003,1.660831,1.498967,1.165747,0,230.461,28.84194,5.62604,2189447,35
1284194,18,8,10,63.88831,-1,38.12615,43.56877,21.66417,0.3110583,1.711554,1.466379,1.142753,0,231.1549,28.19152,6.111578,1448794,35
1295452,20,8,12,75.72034,-1,47.07646,54.24335,27.61259,0.3352863,1.691932,1.395938,1.152239,0,233.1814,31.87171,4.942999,1977211,35
1295761,19,10,9,71.66136,-1,47.21267,53.01297,24.73733,0.3949945,1.885807,1.35177,1.122855,0,233.237,29.3077,5.223692,1888507,35
1302112,19,8,11,63.33766,-1,40.03082,45.34269,21.8486,0.3769638,1.733019,1.396866,1.132695,0,234.3802,28.21978,5.537715,1601233,35
1306224,19,9,10,91.32071,-1,54.45048,61.88052,30.16349,0.3408198,1.774995,1.475759,1.136455,0,235.1203,29.26244,5.244228,2178019,35
1313496,15,6,9,80.61476,-1,46.86494,54.84142,29.41669,0.3395165,1.566167,1.469961,1.170201,0,236.4293,24.56634,9.55436,1499678,35
1328676,16,8,8,92.66276,-1,53.99471,62.20322,31.83433,0.3805046,1.767222,1.489678,1.152024,0,239.1617,27.09561,8.977323,1835820,35
1338604,17,10,7,90.46847,-1,56.15739,63.22547,29.89052,0.4162529,1.827569,1.430886,1.125862,0,240.9487,28.03505,6.856309,2021666,35
1351748,20,8,12,209.8139,-1,119.737,138.5557,71.44069,0.2522056,1.682287,1.514292,1.157167,0,243.3146,28.26842,5.162671,5028955,35
1358746,16,7,9,97.85168,-1,57.03396,67.17097,36.57538,0.2865434,1.562964,1.456755,1.177736,0,244.5743,25.01855,9.09195,1939155,35
1359132,19,8,11,145.2772,-1,93.17833,104.5888,48.73795,0.4653487,1.837977,1.389032,1.122459,0,244.6438,29.83515,5.084791,3727133,35
1367888,19,8,11,144.8807,-1,86.39434,99.13407,49.87966,0.3770063,1.752933,1.461462,1.14746,0,246.2198,28.78099,5.459984,3455774,35
1443969,19,7,12,117.4218,-1,71.53276,80.55854,38.01305,0.3824078,1.842976,1.457596,1.126177,0,259.9144,29.43065,5.128117,2861310,35
